date_key,year,quarter,month,day,date_transaction
20170827,2017,3,8,27,2017-08-27
20170828,2017,3,8,28,2017-08-28
20170829,2017,3,8,29,2017-08-29
20170830,2017,3,8,30,2017-08-30
20170831,2017,3,8,31,2017-08-31
20170901,2017,3,9,1,2017-09-01
20170902,2017,3,9,2,2017-09-02
20170903,2017,3,9,3,2017-09-03
20170904,2017,3,9,4,2017-09-04
20170905,2017,3,9,5,2017-09-05
20170906,2017,3,9,6,2017-09-06
20170907,2017,3,9,7,2017-09-07
20170908,2017,3,9,8,2017-09-08
20170909,2017,3,9,9,2017-09-09
20170910,2017,3,9,10,2017-09-10
20170911,2017,3,9,11,2017-09-11
20170912,2017,3,9,12,2017-09-12
20170913,2017,3,9,13,2017-09-13
20170914,2017,3,9,14,2017-09-14
20170915,2017,3,9,15,2017-09-15
20170916,2017,3,9,16,2017-09-16
20170917,2017,3,9,17,2017-09-17
20170918,2017,3,9,18,2017-09-18
20170919,2017,3,9,19,2017-09-19
20170920,2017,3,9,20,2017-09-20
20170921,2017,3,9,21,2017-09-21
20170922,2017,3,9,22,2017-09-22
20170923,2017,3,9,23,2017-09-23
20170924,2017,3,9,24,2017-09-24
20170925,2017,3,9,25,2017-09-25
20170926,2017,3,9,26,2017-09-26
20170927,2017,3,9,27,2017-09-27
20170928,2017,3,9,28,2017-09-28
20170929,2017,3,9,29,2017-09-29
20170930,2017,3,9,30,2017-09-30
20171001,2017,4,10,1,2017-10-01
20171002,2017,4,10,2,2017-10-02
20171003,2017,4,10,3,2017-10-03
20171004,2017,4,10,4,2017-10-04
20171005,2017,4,10,5,2017-10-05
20171006,2017,4,10,6,2017-10-06
20171007,2017,4,10,7,2017-10-07
20171008,2017,4,10,8,2017-10-08
20171009,2017,4,10,9,2017-10-09
20171010,2017,4,10,10,2017-10-10
20171011,2017,4,10,11,2017-10-11
20171012,2017,4,10,12,2017-10-12
20171013,2017,4,10,13,2017-10-13
20171014,2017,4,10,14,2017-10-14
20171015,2017,4,10,15,2017-10-15
20171016,2017,4,10,16,2017-10-16
20171017,2017,4,10,17,2017-10-17
20171018,2017,4,10,18,2017-10-18
20171019,2017,4,10,19,2017-10-19
20171020,2017,4,10,20,2017-10-20
20171021,2017,4,10,21,2017-10-21
20171022,2017,4,10,22,2017-10-22
20171023,2017,4,10,23,2017-10-23
20171024,2017,4,10,24,2017-10-24
20171025,2017,4,10,25,2017-10-25
20171026,2017,4,10,26,2017-10-26
20171027,2017,4,10,27,2017-10-27
20171028,2017,4,10,28,2017-10-28
20171029,2017,4,10,29,2017-10-29
20171030,2017,4,10,30,2017-10-30
20171031,2017,4,10,31,2017-10-31
20171101,2017,4,11,1,2017-11-01
20171102,2017,4,11,2,2017-11-02
20171103,2017,4,11,3,2017-11-03
20171104,2017,4,11,4,2017-11-04
20171105,2017,4,11,5,2017-11-05
20171106,2017,4,11,6,2017-11-06
20171107,2017,4,11,7,2017-11-07
20171108,2017,4,11,8,2017-11-08
20171109,2017,4,11,9,2017-11-09
20171110,2017,4,11,10,2017-11-10
20171111,2017,4,11,11,2017-11-11
20171112,2017,4,11,12,2017-11-12
20171113,2017,4,11,13,2017-11-13
20171114,2017,4,11,14,2017-11-14
20171115,2017,4,11,15,2017-11-15
20171116,2017,4,11,16,2017-11-16
20171117,2017,4,11,17,2017-11-17
20171118,2017,4,11,18,2017-11-18
20171119,2017,4,11,19,2017-11-19
20171120,2017,4,11,20,2017-11-20
20171121,2017,4,11,21,2017-11-21
20171122,2017,4,11,22,2017-11-22
20171123,2017,4,11,23,2017-11-23
20171124,2017,4,11,24,2017-11-24
20171125,2017,4,11,25,2017-11-25
20171126,2017,4,11,26,2017-11-26
20171127,2017,4,11,27,2017-11-27
20171128,2017,4,11,28,2017-11-28
20171129,2017,4,11,29,2017-11-29
20171130,2017,4,11,30,2017-11-30
20171201,2017,4,12,1,2017-12-01
20171202,2017,4,12,2,2017-12-02
20171203,2017,4,12,3,2017-12-03
20171204,2017,4,12,4,2017-12-04
20171205,2017,4,12,5,2017-12-05
20171206,2017,4,12,6,2017-12-06
20171207,2017,4,12,7,2017-12-07
20171208,2017,4,12,8,2017-12-08
20171209,2017,4,12,9,2017-12-09
20171210,2017,4,12,10,2017-12-10
20171211,2017,4,12,11,2017-12-11
20171212,2017,4,12,12,2017-12-12
20171213,2017,4,12,13,2017-12-13
20171214,2017,4,12,14,2017-12-14
20171215,2017,4,12,15,2017-12-15
20171216,2017,4,12,16,2017-12-16
20171217,2017,4,12,17,2017-12-17
20171218,2017,4,12,18,2017-12-18
20171219,2017,4,12,19,2017-12-19
20171220,2017,4,12,20,2017-12-20
20171221,2017,4,12,21,2017-12-21
20171222,2017,4,12,22,2017-12-22
20171223,2017,4,12,23,2017-12-23
20171224,2017,4,12,24,2017-12-24
20171225,2017,4,12,25,2017-12-25
20171226,2017,4,12,26,2017-12-26
20171227,2017,4,12,27,2017-12-27
20171228,2017,4,12,28,2017-12-28
20171229,2017,4,12,29,2017-12-29
20171230,2017,4,12,30,2017-12-30
20171231,2017,4,12,31,2017-12-31
20180101,2018,1,1,1,2018-01-01
20180102,2018,1,1,2,2018-01-02
20180103,2018,1,1,3,2018-01-03
20180104,2018,1,1,4,2018-01-04
20180105,2018,1,1,5,2018-01-05
20180106,2018,1,1,6,2018-01-06
20180107,2018,1,1,7,2018-01-07
20180108,2018,1,1,8,2018-01-08
20180109,2018,1,1,9,2018-01-09
20180110,2018,1,1,10,2018-01-10
20180111,2018,1,1,11,2018-01-11
20180112,2018,1,1,12,2018-01-12
20180113,2018,1,1,13,2018-01-13
20180114,2018,1,1,14,2018-01-14
20180115,2018,1,1,15,2018-01-15
20180116,2018,1,1,16,2018-01-16
20180117,2018,1,1,17,2018-01-17
20180118,2018,1,1,18,2018-01-18
20180119,2018,1,1,19,2018-01-19
20180120,2018,1,1,20,2018-01-20
20180121,2018,1,1,21,2018-01-21
20180122,2018,1,1,22,2018-01-22
20180123,2018,1,1,23,2018-01-23
20180124,2018,1,1,24,2018-01-24
20180125,2018,1,1,25,2018-01-25
20180126,2018,1,1,26,2018-01-26
20180127,2018,1,1,27,2018-01-27
20180128,2018,1,1,28,2018-01-28
20180129,2018,1,1,29,2018-01-29
20180130,2018,1,1,30,2018-01-30
20180131,2018,1,1,31,2018-01-31
20180201,2018,1,2,1,2018-02-01
20180202,2018,1,2,2,2018-02-02
20180203,2018,1,2,3,2018-02-03
20180204,2018,1,2,4,2018-02-04
20180205,2018,1,2,5,2018-02-05
20180206,2018,1,2,6,2018-02-06
20180207,2018,1,2,7,2018-02-07
20180208,2018,1,2,8,2018-02-08
20180209,2018,1,2,9,2018-02-09
20180210,2018,1,2,10,2018-02-10
20180211,2018,1,2,11,2018-02-11
20180212,2018,1,2,12,2018-02-12
20180213,2018,1,2,13,2018-02-13
20180214,2018,1,2,14,2018-02-14
20180215,2018,1,2,15,2018-02-15
20180216,2018,1,2,16,2018-02-16
20180217,2018,1,2,17,2018-02-17
20180218,2018,1,2,18,2018-02-18
20180219,2018,1,2,19,2018-02-19
20180220,2018,1,2,20,2018-02-20
20180221,2018,1,2,21,2018-02-21
20180222,2018,1,2,22,2018-02-22
20180223,2018,1,2,23,2018-02-23
20180224,2018,1,2,24,2018-02-24
20180225,2018,1,2,25,2018-02-25
20180226,2018,1,2,26,2018-02-26
20180227,2018,1,2,27,2018-02-27
20180228,2018,1,2,28,2018-02-28
20180301,2018,1,3,1,2018-03-01
20180302,2018,1,3,2,2018-03-02
20180303,2018,1,3,3,2018-03-03
20180304,2018,1,3,4,2018-03-04
20180305,2018,1,3,5,2018-03-05
20180306,2018,1,3,6,2018-03-06
20180307,2018,1,3,7,2018-03-07
20180308,2018,1,3,8,2018-03-08
20180309,2018,1,3,9,2018-03-09
20180310,2018,1,3,10,2018-03-10
20180311,2018,1,3,11,2018-03-11
20180312,2018,1,3,12,2018-03-12
20180313,2018,1,3,13,2018-03-13
20180314,2018,1,3,14,2018-03-14
20180315,2018,1,3,15,2018-03-15
20180316,2018,1,3,16,2018-03-16
20180317,2018,1,3,17,2018-03-17
20180318,2018,1,3,18,2018-03-18
20180319,2018,1,3,19,2018-03-19
20180320,2018,1,3,20,2018-03-20
20180321,2018,1,3,21,2018-03-21
20180322,2018,1,3,22,2018-03-22
20180323,2018,1,3,23,2018-03-23
20180324,2018,1,3,24,2018-03-24
20180325,2018,1,3,25,2018-03-25
20180326,2018,1,3,26,2018-03-26
20180327,2018,1,3,27,2018-03-27
20180328,2018,1,3,28,2018-03-28
20180329,2018,1,3,29,2018-03-29
20180330,2018,1,3,30,2018-03-30
20180331,2018,1,3,31,2018-03-31
20180401,2018,2,4,1,2018-04-01
20180402,2018,2,4,2,2018-04-02
20180403,2018,2,4,3,2018-04-03
20180404,2018,2,4,4,2018-04-04
20180405,2018,2,4,5,2018-04-05
20180406,2018,2,4,6,2018-04-06
20180407,2018,2,4,7,2018-04-07
20180408,2018,2,4,8,2018-04-08
20180409,2018,2,4,9,2018-04-09
20180410,2018,2,4,10,2018-04-10
20180411,2018,2,4,11,2018-04-11
20180412,2018,2,4,12,2018-04-12
20180413,2018,2,4,13,2018-04-13
20180414,2018,2,4,14,2018-04-14
20180415,2018,2,4,15,2018-04-15
20180416,2018,2,4,16,2018-04-16
20180417,2018,2,4,17,2018-04-17
20180418,2018,2,4,18,2018-04-18
20180419,2018,2,4,19,2018-04-19
20180420,2018,2,4,20,2018-04-20
20180421,2018,2,4,21,2018-04-21
20180422,2018,2,4,22,2018-04-22
20180423,2018,2,4,23,2018-04-23
20180424,2018,2,4,24,2018-04-24
20180425,2018,2,4,25,2018-04-25
20180426,2018,2,4,26,2018-04-26
20180427,2018,2,4,27,2018-04-27
20180428,2018,2,4,28,2018-04-28
20180429,2018,2,4,29,2018-04-29
20180430,2018,2,4,30,2018-04-30
20180501,2018,2,5,1,2018-05-01
20180502,2018,2,5,2,2018-05-02
20180503,2018,2,5,3,2018-05-03
20180504,2018,2,5,4,2018-05-04
20180505,2018,2,5,5,2018-05-05
20180506,2018,2,5,6,2018-05-06
20180507,2018,2,5,7,2018-05-07
20180508,2018,2,5,8,2018-05-08
20180509,2018,2,5,9,2018-05-09
20180510,2018,2,5,10,2018-05-10
20180511,2018,2,5,11,2018-05-11
20180512,2018,2,5,12,2018-05-12
20180513,2018,2,5,13,2018-05-13
20180514,2018,2,5,14,2018-05-14
20180515,2018,2,5,15,2018-05-15
20180516,2018,2,5,16,2018-05-16
20180517,2018,2,5,17,2018-05-17
20180518,2018,2,5,18,2018-05-18
20180519,2018,2,5,19,2018-05-19
20180520,2018,2,5,20,2018-05-20
20180521,2018,2,5,21,2018-05-21
20180522,2018,2,5,22,2018-05-22
20180523,2018,2,5,23,2018-05-23
20180524,2018,2,5,24,2018-05-24
20180525,2018,2,5,25,2018-05-25
20180526,2018,2,5,26,2018-05-26
20180527,2018,2,5,27,2018-05-27
20180528,2018,2,5,28,2018-05-28
20180529,2018,2,5,29,2018-05-29
20180530,2018,2,5,30,2018-05-30
20180531,2018,2,5,31,2018-05-31
20180601,2018,2,6,1,2018-06-01
20180602,2018,2,6,2,2018-06-02
20180603,2018,2,6,3,2018-06-03
20180604,2018,2,6,4,2018-06-04
20180605,2018,2,6,5,2018-06-05
20180606,2018,2,6,6,2018-06-06
20180607,2018,2,6,7,2018-06-07
20180608,2018,2,6,8,2018-06-08
20180609,2018,2,6,9,2018-06-09
20180610,2018,2,6,10,2018-06-10
20180611,2018,2,6,11,2018-06-11
20180612,2018,2,6,12,2018-06-12
20180613,2018,2,6,13,2018-06-13
20180614,2018,2,6,14,2018-06-14
20180615,2018,2,6,15,2018-06-15
20180616,2018,2,6,16,2018-06-16
20180617,2018,2,6,17,2018-06-17
20180618,2018,2,6,18,2018-06-18
20180619,2018,2,6,19,2018-06-19
20180620,2018,2,6,20,2018-06-20
20180621,2018,2,6,21,2018-06-21
20180622,2018,2,6,22,2018-06-22
20180623,2018,2,6,23,2018-06-23
20180624,2018,2,6,24,2018-06-24
20180625,2018,2,6,25,2018-06-25
20180626,2018,2,6,26,2018-06-26
20180627,2018,2,6,27,2018-06-27
20180628,2018,2,6,28,2018-06-28
20180629,2018,2,6,29,2018-06-29
20180630,2018,2,6,30,2018-06-30
20180701,2018,3,7,1,2018-07-01
20180702,2018,3,7,2,2018-07-02
20180703,2018,3,7,3,2018-07-03
20180704,2018,3,7,4,2018-07-04
20180705,2018,3,7,5,2018-07-05
20180706,2018,3,7,6,2018-07-06
20180707,2018,3,7,7,2018-07-07
20180708,2018,3,7,8,2018-07-08
20180709,2018,3,7,9,2018-07-09
20180710,2018,3,7,10,2018-07-10
20180711,2018,3,7,11,2018-07-11
20180712,2018,3,7,12,2018-07-12
20180713,2018,3,7,13,2018-07-13
20180714,2018,3,7,14,2018-07-14
20180715,2018,3,7,15,2018-07-15
20180716,2018,3,7,16,2018-07-16
20180717,2018,3,7,17,2018-07-17
20180718,2018,3,7,18,2018-07-18
20180719,2018,3,7,19,2018-07-19
20180720,2018,3,7,20,2018-07-20
20180721,2018,3,7,21,2018-07-21
20180722,2018,3,7,22,2018-07-22
20180723,2018,3,7,23,2018-07-23
20180724,2018,3,7,24,2018-07-24
20180725,2018,3,7,25,2018-07-25
20180726,2018,3,7,26,2018-07-26
20180727,2018,3,7,27,2018-07-27
20180728,2018,3,7,28,2018-07-28
20180729,2018,3,7,29,2018-07-29
20180730,2018,3,7,30,2018-07-30
20180731,2018,3,7,31,2018-07-31
20180801,2018,3,8,1,2018-08-01
20180802,2018,3,8,2,2018-08-02
20180803,2018,3,8,3,2018-08-03
20180804,2018,3,8,4,2018-08-04
20180805,2018,3,8,5,2018-08-05
20180806,2018,3,8,6,2018-08-06
20180807,2018,3,8,7,2018-08-07
20180808,2018,3,8,8,2018-08-08
20180809,2018,3,8,9,2018-08-09
20180810,2018,3,8,10,2018-08-10
20180811,2018,3,8,11,2018-08-11
20180812,2018,3,8,12,2018-08-12
20180813,2018,3,8,13,2018-08-13
20180814,2018,3,8,14,2018-08-14
20180815,2018,3,8,15,2018-08-15
20180816,2018,3,8,16,2018-08-16
20180817,2018,3,8,17,2018-08-17
20180818,2018,3,8,18,2018-08-18
20180819,2018,3,8,19,2018-08-19
20180820,2018,3,8,20,2018-08-20
20180821,2018,3,8,21,2018-08-21
20180822,2018,3,8,22,2018-08-22
20180823,2018,3,8,23,2018-08-23
20180824,2018,3,8,24,2018-08-24
20180825,2018,3,8,25,2018-08-25
20180826,2018,3,8,26,2018-08-26
20180827,2018,3,8,27,2018-08-27
20180828,2018,3,8,28,2018-08-28
20180829,2018,3,8,29,2018-08-29
20180830,2018,3,8,30,2018-08-30
20180831,2018,3,8,31,2018-08-31
20180901,2018,3,9,1,2018-09-01
20180902,2018,3,9,2,2018-09-02
20180903,2018,3,9,3,2018-09-03
20180904,2018,3,9,4,2018-09-04
20180905,2018,3,9,5,2018-09-05
20180906,2018,3,9,6,2018-09-06
20180907,2018,3,9,7,2018-09-07
20180908,2018,3,9,8,2018-09-08
20180909,2018,3,9,9,2018-09-09
20180910,2018,3,9,10,2018-09-10
20180911,2018,3,9,11,2018-09-11
20180912,2018,3,9,12,2018-09-12
20180913,2018,3,9,13,2018-09-13
20180914,2018,3,9,14,2018-09-14
20180915,2018,3,9,15,2018-09-15
20180916,2018,3,9,16,2018-09-16
20180917,2018,3,9,17,2018-09-17
20180918,2018,3,9,18,2018-09-18
20180919,2018,3,9,19,2018-09-19
20180920,2018,3,9,20,2018-09-20
20180921,2018,3,9,21,2018-09-21
20180922,2018,3,9,22,2018-09-22
20180923,2018,3,9,23,2018-09-23
20180924,2018,3,9,24,2018-09-24
20180925,2018,3,9,25,2018-09-25
20180926,2018,3,9,26,2018-09-26
20180927,2018,3,9,27,2018-09-27
20180928,2018,3,9,28,2018-09-28
20180929,2018,3,9,29,2018-09-29
20180930,2018,3,9,30,2018-09-30
20181001,2018,4,10,1,2018-10-01
20181002,2018,4,10,2,2018-10-02
20181003,2018,4,10,3,2018-10-03
20181004,2018,4,10,4,2018-10-04
20181005,2018,4,10,5,2018-10-05
20181006,2018,4,10,6,2018-10-06
20181007,2018,4,10,7,2018-10-07
20181008,2018,4,10,8,2018-10-08
20181009,2018,4,10,9,2018-10-09
20181010,2018,4,10,10,2018-10-10
20181011,2018,4,10,11,2018-10-11
20181012,2018,4,10,12,2018-10-12
20181013,2018,4,10,13,2018-10-13
20181014,2018,4,10,14,2018-10-14
20181015,2018,4,10,15,2018-10-15
20181016,2018,4,10,16,2018-10-16
20181017,2018,4,10,17,2018-10-17
20181018,2018,4,10,18,2018-10-18
20181019,2018,4,10,19,2018-10-19
20181020,2018,4,10,20,2018-10-20
20181021,2018,4,10,21,2018-10-21
20181022,2018,4,10,22,2018-10-22
20181023,2018,4,10,23,2018-10-23
20181024,2018,4,10,24,2018-10-24
20181025,2018,4,10,25,2018-10-25
20181026,2018,4,10,26,2018-10-26
20181027,2018,4,10,27,2018-10-27
20181028,2018,4,10,28,2018-10-28
20181029,2018,4,10,29,2018-10-29
20181030,2018,4,10,30,2018-10-30
20181031,2018,4,10,31,2018-10-31
20181101,2018,4,11,1,2018-11-01
20181102,2018,4,11,2,2018-11-02
20181103,2018,4,11,3,2018-11-03
20181104,2018,4,11,4,2018-11-04
20181105,2018,4,11,5,2018-11-05
20181106,2018,4,11,6,2018-11-06
20181107,2018,4,11,7,2018-11-07
20181108,2018,4,11,8,2018-11-08
20181109,2018,4,11,9,2018-11-09
20181110,2018,4,11,10,2018-11-10
20181111,2018,4,11,11,2018-11-11
20181112,2018,4,11,12,2018-11-12
20181113,2018,4,11,13,2018-11-13
20181114,2018,4,11,14,2018-11-14
20181115,2018,4,11,15,2018-11-15
20181116,2018,4,11,16,2018-11-16
20181117,2018,4,11,17,2018-11-17
20181118,2018,4,11,18,2018-11-18
20181119,2018,4,11,19,2018-11-19
20181120,2018,4,11,20,2018-11-20
20181121,2018,4,11,21,2018-11-21
20181122,2018,4,11,22,2018-11-22
20181123,2018,4,11,23,2018-11-23
20181124,2018,4,11,24,2018-11-24
20181125,2018,4,11,25,2018-11-25
20181126,2018,4,11,26,2018-11-26
20181127,2018,4,11,27,2018-11-27
20181128,2018,4,11,28,2018-11-28
20181129,2018,4,11,29,2018-11-29
20181130,2018,4,11,30,2018-11-30
20181201,2018,4,12,1,2018-12-01
20181202,2018,4,12,2,2018-12-02
20181203,2018,4,12,3,2018-12-03
20181204,2018,4,12,4,2018-12-04
20181205,2018,4,12,5,2018-12-05
20181206,2018,4,12,6,2018-12-06
20181207,2018,4,12,7,2018-12-07
20181208,2018,4,12,8,2018-12-08
20181209,2018,4,12,9,2018-12-09
20181210,2018,4,12,10,2018-12-10
20181211,2018,4,12,11,2018-12-11
20181212,2018,4,12,12,2018-12-12
20181213,2018,4,12,13,2018-12-13
20181214,2018,4,12,14,2018-12-14
20181215,2018,4,12,15,2018-12-15
20181216,2018,4,12,16,2018-12-16
20181217,2018,4,12,17,2018-12-17
20181218,2018,4,12,18,2018-12-18
20181219,2018,4,12,19,2018-12-19
20181220,2018,4,12,20,2018-12-20
20181221,2018,4,12,21,2018-12-21
20181222,2018,4,12,22,2018-12-22
20181223,2018,4,12,23,2018-12-23
20181224,2018,4,12,24,2018-12-24
20181225,2018,4,12,25,2018-12-25
20181226,2018,4,12,26,2018-12-26
20181227,2018,4,12,27,2018-12-27
20181228,2018,4,12,28,2018-12-28
20181229,2018,4,12,29,2018-12-29
20181230,2018,4,12,30,2018-12-30
20181231,2018,4,12,31,2018-12-31
20190101,2019,1,1,1,2019-01-01
20190102,2019,1,1,2,2019-01-02
20190103,2019,1,1,3,2019-01-03
20190104,2019,1,1,4,2019-01-04
20190105,2019,1,1,5,2019-01-05
20190106,2019,1,1,6,2019-01-06
20190107,2019,1,1,7,2019-01-07
20190108,2019,1,1,8,2019-01-08
20190109,2019,1,1,9,2019-01-09
20190110,2019,1,1,10,2019-01-10
20190111,2019,1,1,11,2019-01-11
20190112,2019,1,1,12,2019-01-12
20190113,2019,1,1,13,2019-01-13
20190114,2019,1,1,14,2019-01-14
20190115,2019,1,1,15,2019-01-15
20190116,2019,1,1,16,2019-01-16
20190117,2019,1,1,17,2019-01-17
20190118,2019,1,1,18,2019-01-18
20190119,2019,1,1,19,2019-01-19
20190120,2019,1,1,20,2019-01-20
20190121,2019,1,1,21,2019-01-21
20190122,2019,1,1,22,2019-01-22
20190123,2019,1,1,23,2019-01-23
20190124,2019,1,1,24,2019-01-24
20190125,2019,1,1,25,2019-01-25
20190126,2019,1,1,26,2019-01-26
20190127,2019,1,1,27,2019-01-27
20190128,2019,1,1,28,2019-01-28
20190129,2019,1,1,29,2019-01-29
20190130,2019,1,1,30,2019-01-30
20190131,2019,1,1,31,2019-01-31
20190201,2019,1,2,1,2019-02-01
20190202,2019,1,2,2,2019-02-02
20190203,2019,1,2,3,2019-02-03
20190204,2019,1,2,4,2019-02-04
20190205,2019,1,2,5,2019-02-05
20190206,2019,1,2,6,2019-02-06
20190207,2019,1,2,7,2019-02-07
20190208,2019,1,2,8,2019-02-08
20190209,2019,1,2,9,2019-02-09
20190210,2019,1,2,10,2019-02-10
20190211,2019,1,2,11,2019-02-11
20190212,2019,1,2,12,2019-02-12
20190213,2019,1,2,13,2019-02-13
20190214,2019,1,2,14,2019-02-14
20190215,2019,1,2,15,2019-02-15
20190216,2019,1,2,16,2019-02-16
20190217,2019,1,2,17,2019-02-17
20190218,2019,1,2,18,2019-02-18
20190219,2019,1,2,19,2019-02-19
20190220,2019,1,2,20,2019-02-20
20190221,2019,1,2,21,2019-02-21
20190222,2019,1,2,22,2019-02-22
20190223,2019,1,2,23,2019-02-23
20190224,2019,1,2,24,2019-02-24
20190225,2019,1,2,25,2019-02-25
20190226,2019,1,2,26,2019-02-26
20190227,2019,1,2,27,2019-02-27
20190228,2019,1,2,28,2019-02-28
20190301,2019,1,3,1,2019-03-01
20190302,2019,1,3,2,2019-03-02
20190303,2019,1,3,3,2019-03-03
20190304,2019,1,3,4,2019-03-04
20190305,2019,1,3,5,2019-03-05
20190306,2019,1,3,6,2019-03-06
20190307,2019,1,3,7,2019-03-07
20190308,2019,1,3,8,2019-03-08
20190309,2019,1,3,9,2019-03-09
20190310,2019,1,3,10,2019-03-10
20190311,2019,1,3,11,2019-03-11
20190312,2019,1,3,12,2019-03-12
20190313,2019,1,3,13,2019-03-13
20190314,2019,1,3,14,2019-03-14
20190315,2019,1,3,15,2019-03-15
20190316,2019,1,3,16,2019-03-16
20190317,2019,1,3,17,2019-03-17
20190318,2019,1,3,18,2019-03-18
20190319,2019,1,3,19,2019-03-19
20190320,2019,1,3,20,2019-03-20
20190321,2019,1,3,21,2019-03-21
20190322,2019,1,3,22,2019-03-22
20190323,2019,1,3,23,2019-03-23
20190324,2019,1,3,24,2019-03-24
20190325,2019,1,3,25,2019-03-25
20190326,2019,1,3,26,2019-03-26
20190327,2019,1,3,27,2019-03-27
20190328,2019,1,3,28,2019-03-28
20190329,2019,1,3,29,2019-03-29
20190330,2019,1,3,30,2019-03-30
20190331,2019,1,3,31,2019-03-31
20190401,2019,2,4,1,2019-04-01
20190402,2019,2,4,2,2019-04-02
20190403,2019,2,4,3,2019-04-03
20190404,2019,2,4,4,2019-04-04
20190405,2019,2,4,5,2019-04-05
20190406,2019,2,4,6,2019-04-06
20190407,2019,2,4,7,2019-04-07
20190408,2019,2,4,8,2019-04-08
20190409,2019,2,4,9,2019-04-09
20190410,2019,2,4,10,2019-04-10
20190411,2019,2,4,11,2019-04-11
20190412,2019,2,4,12,2019-04-12
20190413,2019,2,4,13,2019-04-13
20190414,2019,2,4,14,2019-04-14
20190415,2019,2,4,15,2019-04-15
20190416,2019,2,4,16,2019-04-16
20190417,2019,2,4,17,2019-04-17
20190418,2019,2,4,18,2019-04-18
20190419,2019,2,4,19,2019-04-19
20190420,2019,2,4,20,2019-04-20
20190421,2019,2,4,21,2019-04-21
20190422,2019,2,4,22,2019-04-22
20190423,2019,2,4,23,2019-04-23
20190424,2019,2,4,24,2019-04-24
20190425,2019,2,4,25,2019-04-25
20190426,2019,2,4,26,2019-04-26
20190427,2019,2,4,27,2019-04-27
20190428,2019,2,4,28,2019-04-28
20190429,2019,2,4,29,2019-04-29
20190430,2019,2,4,30,2019-04-30
20190501,2019,2,5,1,2019-05-01
20190502,2019,2,5,2,2019-05-02
20190503,2019,2,5,3,2019-05-03
20190504,2019,2,5,4,2019-05-04
20190505,2019,2,5,5,2019-05-05
20190506,2019,2,5,6,2019-05-06
20190507,2019,2,5,7,2019-05-07
20190508,2019,2,5,8,2019-05-08
20190509,2019,2,5,9,2019-05-09
20190510,2019,2,5,10,2019-05-10
20190511,2019,2,5,11,2019-05-11
20190512,2019,2,5,12,2019-05-12
20190513,2019,2,5,13,2019-05-13
20190514,2019,2,5,14,2019-05-14
20190515,2019,2,5,15,2019-05-15
20190516,2019,2,5,16,2019-05-16
20190517,2019,2,5,17,2019-05-17
20190518,2019,2,5,18,2019-05-18
20190519,2019,2,5,19,2019-05-19
20190520,2019,2,5,20,2019-05-20
20190521,2019,2,5,21,2019-05-21
20190522,2019,2,5,22,2019-05-22
20190523,2019,2,5,23,2019-05-23
20190524,2019,2,5,24,2019-05-24
20190525,2019,2,5,25,2019-05-25
20190526,2019,2,5,26,2019-05-26
20190527,2019,2,5,27,2019-05-27
20190528,2019,2,5,28,2019-05-28
20190529,2019,2,5,29,2019-05-29
20190530,2019,2,5,30,2019-05-30
20190531,2019,2,5,31,2019-05-31
20190601,2019,2,6,1,2019-06-01
20190602,2019,2,6,2,2019-06-02
20190603,2019,2,6,3,2019-06-03
20190604,2019,2,6,4,2019-06-04
20190605,2019,2,6,5,2019-06-05
20190606,2019,2,6,6,2019-06-06
20190607,2019,2,6,7,2019-06-07
20190608,2019,2,6,8,2019-06-08
20190609,2019,2,6,9,2019-06-09
20190610,2019,2,6,10,2019-06-10
20190611,2019,2,6,11,2019-06-11
20190612,2019,2,6,12,2019-06-12
20190613,2019,2,6,13,2019-06-13
20190614,2019,2,6,14,2019-06-14
20190615,2019,2,6,15,2019-06-15
20190616,2019,2,6,16,2019-06-16
20190617,2019,2,6,17,2019-06-17
20190618,2019,2,6,18,2019-06-18
20190619,2019,2,6,19,2019-06-19
20190620,2019,2,6,20,2019-06-20
20190621,2019,2,6,21,2019-06-21
20190622,2019,2,6,22,2019-06-22
20190623,2019,2,6,23,2019-06-23
20190624,2019,2,6,24,2019-06-24
20190625,2019,2,6,25,2019-06-25
20190626,2019,2,6,26,2019-06-26
20190627,2019,2,6,27,2019-06-27
20190628,2019,2,6,28,2019-06-28
20190629,2019,2,6,29,2019-06-29
20190630,2019,2,6,30,2019-06-30
20190701,2019,3,7,1,2019-07-01
20190702,2019,3,7,2,2019-07-02
20190703,2019,3,7,3,2019-07-03
20190704,2019,3,7,4,2019-07-04
20190705,2019,3,7,5,2019-07-05
20190706,2019,3,7,6,2019-07-06
20190707,2019,3,7,7,2019-07-07
20190708,2019,3,7,8,2019-07-08
20190709,2019,3,7,9,2019-07-09
20190710,2019,3,7,10,2019-07-10
20190711,2019,3,7,11,2019-07-11
20190712,2019,3,7,12,2019-07-12
20190713,2019,3,7,13,2019-07-13
20190714,2019,3,7,14,2019-07-14
20190715,2019,3,7,15,2019-07-15
20190716,2019,3,7,16,2019-07-16
20190717,2019,3,7,17,2019-07-17
20190718,2019,3,7,18,2019-07-18
20190719,2019,3,7,19,2019-07-19
20190720,2019,3,7,20,2019-07-20
20190721,2019,3,7,21,2019-07-21
20190722,2019,3,7,22,2019-07-22
20190723,2019,3,7,23,2019-07-23
20190724,2019,3,7,24,2019-07-24
20190725,2019,3,7,25,2019-07-25
20190726,2019,3,7,26,2019-07-26
